datetime,workingday,weather,temp,humidity,windspeed,year,month,hour_x,hour_y
2011-04-16 07:00:00,0,2,16.4,82,27.9993,2011,4,0.9659258262890683,-0.25881904510252063
2011-04-16 08:00:00,0,3,16.4,87,23.9994,2011,4,0.8660254037844387,-0.4999999999999998
2011-04-16 09:00:00,0,3,16.4,100,19.9995,2011,4,0.7071067811865476,-0.7071067811865475
2011-04-16 10:00:00,0,3,17.22,94,26.0027,2011,4,0.49999999999999994,-0.8660254037844387
2011-04-16 11:00:00,0,3,17.22,94,30.0026,2011,4,0.258819045102521,-0.9659258262890682
2011-04-16 12:00:00,0,2,18.86,88,39.0007,2011,4,1.2246467991473532e-16,-1.0
2011-04-16 13:00:00,0,3,18.86,94,35.0008,2011,4,-0.2588190451025208,-0.9659258262890683
2011-04-16 14:00:00,0,3,21.32,83,39.0007,2011,4,-0.4999999999999997,-0.8660254037844388
2011-04-16 15:00:00,0,3,21.32,83,39.0007,2011,4,-0.7071067811865471,-0.7071067811865479
2011-04-16 16:00:00,0,3,20.5,88,31.0009,2011,4,-0.8660254037844384,-0.5000000000000004
2011-04-16 17:00:00,0,3,20.5,88,39.0007,2011,4,-0.9659258262890683,-0.25881904510252063
2011-04-16 18:00:00,0,2,20.5,94,26.0027,2011,4,-1.0,-1.8369701987210297e-16
2011-04-16 19:00:00,0,2,21.32,94,27.9993,2011,4,-0.9659258262890684,0.2588190451025203
2011-04-16 20:00:00,0,3,18.04,94,15.0013,2011,4,-0.8660254037844386,0.5000000000000001
2011-04-16 21:00:00,0,2,18.04,94,0.0,2011,4,-0.7071067811865477,0.7071067811865474
2011-04-16 22:00:00,0,3,17.22,100,0.0,2011,4,-0.5000000000000004,0.8660254037844384
2011-04-16 23:00:00,0,2,18.04,77,19.0012,2011,4,-0.25881904510252157,0.9659258262890681
2011-04-17 00:00:00,0,2,18.04,77,19.0012,2011,4,0.0,1.0
2011-04-17 01:00:00,0,1,17.22,67,15.0013,2011,4,0.25881904510252074,0.9659258262890683
2011-04-17 02:00:00,0,1,16.4,62,12.998,2011,4,0.49999999999999994,0.8660254037844387
2011-04-17 03:00:00,0,1,16.4,66,8.9981,2011,4,0.7071067811865475,0.7071067811865476
2011-04-17 04:00:00,0,1,14.76,76,7.0015,2011,4,0.8660254037844386,0.5000000000000001
2011-04-17 05:00:00,0,1,14.76,71,11.0014,2011,4,0.9659258262890683,0.25881904510252074
2011-04-17 06:00:00,0,1,14.76,66,30.0026,2011,4,1.0,6.123233995736766e-17
2011-04-17 07:00:00,0,1,14.76,50,23.9994,2011,4,0.9659258262890683,-0.25881904510252063
2011-04-17 08:00:00,0,1,15.58,46,26.0027,2011,4,0.8660254037844387,-0.4999999999999998
2011-04-17 09:00:00,0,1,16.4,43,19.0012,2011,4,0.7071067811865476,-0.7071067811865475
2011-04-17 10:00:00,0,1,17.22,44,30.0026,2011,4,0.49999999999999994,-0.8660254037844387
2011-04-17 11:00:00,0,1,18.86,41,27.9993,2011,4,0.258819045102521,-0.9659258262890682
2011-04-17 12:00:00,0,1,18.86,38,26.0027,2011,4,1.2246467991473532e-16,-1.0
2011-04-17 13:00:00,0,1,20.5,34,26.0027,2011,4,-0.2588190451025208,-0.9659258262890683
2011-04-17 14:00:00,0,1,21.32,34,26.0027,2011,4,-0.4999999999999997,-0.8660254037844388
2011-04-17 15:00:00,0,1,22.14,32,35.0008,2011,4,-0.7071067811865471,-0.7071067811865479
2011-04-17 16:00:00,0,1,22.14,30,23.9994,2011,4,-0.8660254037844384,-0.5000000000000004
2011-04-17 17:00:00,0,1,22.96,30,30.0026,2011,4,-0.9659258262890683,-0.25881904510252063
2011-04-17 18:00:00,0,1,22.96,30,26.0027,2011,4,-1.0,-1.8369701987210297e-16
2011-04-17 19:00:00,0,1,22.96,30,19.9995,2011,4,-0.9659258262890684,0.2588190451025203
2011-04-17 20:00:00,0,1,21.32,36,12.998,2011,4,-0.8660254037844386,0.5000000000000001
2011-04-17 21:00:00,0,1,20.5,42,12.998,2011,4,-0.7071067811865477,0.7071067811865474
2011-04-17 22:00:00,0,1,20.5,39,7.0015,2011,4,-0.5000000000000004,0.8660254037844384
2011-04-17 23:00:00,0,1,18.04,67,11.0014,2011,4,-0.25881904510252157,0.9659258262890681
2011-04-18 00:00:00,1,1,18.86,47,6.0032,2011,4,0.0,1.0
2011-04-18 01:00:00,1,1,18.86,47,8.9981,2011,4,0.25881904510252074,0.9659258262890683
2011-04-18 02:00:00,1,1,17.22,67,7.0015,2011,4,0.49999999999999994,0.8660254037844387
2011-04-18 03:00:00,1,1,17.22,62,7.0015,2011,4,0.7071067811865475,0.7071067811865476
2011-04-18 04:00:00,1,1,16.4,87,11.0014,2011,4,0.8660254037844386,0.5000000000000001
2011-04-18 05:00:00,1,1,16.4,76,6.0032,2011,4,0.9659258262890683,0.25881904510252074
2011-04-18 06:00:00,1,1,16.4,82,0.0,2011,4,1.0,6.123233995736766e-17
2011-04-18 07:00:00,1,1,18.86,63,0.0,2011,4,0.9659258262890683,-0.25881904510252063
2011-04-18 08:00:00,1,1,18.86,63,0.0,2011,4,0.8660254037844387,-0.4999999999999998
2011-04-18 09:00:00,1,2,20.5,55,7.0015,2011,4,0.7071067811865476,-0.7071067811865475
2011-04-18 10:00:00,1,2,21.32,55,7.0015,2011,4,0.49999999999999994,-0.8660254037844387
2011-04-18 11:00:00,1,2,22.14,52,6.0032,2011,4,0.258819045102521,-0.9659258262890682
2011-04-18 12:00:00,1,2,22.96,49,6.0032,2011,4,1.2246467991473532e-16,-1.0
2011-04-18 13:00:00,1,2,22.96,49,11.0014,2011,4,-0.2588190451025208,-0.9659258262890683
2011-04-18 14:00:00,1,2,23.78,49,12.998,2011,4,-0.4999999999999997,-0.8660254037844388
2011-04-18 15:00:00,1,2,24.6,43,12.998,2011,4,-0.7071067811865471,-0.7071067811865479
2011-04-18 16:00:00,1,1,24.6,46,19.0012,2011,4,-0.8660254037844384,-0.5000000000000004
2011-04-18 17:00:00,1,1,23.78,49,19.0012,2011,4,-0.9659258262890683,-0.25881904510252063
2011-04-18 18:00:00,1,1,26.24,31,23.9994,2011,4,-1.0,-1.8369701987210297e-16
2011-04-18 19:00:00,1,1,22.96,46,16.9979,2011,4,-0.9659258262890684,0.2588190451025203
2011-04-18 20:00:00,1,1,24.6,33,19.9995,2011,4,-0.8660254037844386,0.5000000000000001
2011-04-18 21:00:00,1,1,22.96,37,19.0012,2011,4,-0.7071067811865477,0.7071067811865474
2011-04-18 22:00:00,1,1,21.32,55,19.0012,2011,4,-0.5000000000000004,0.8660254037844384
2011-04-18 23:00:00,1,1,20.5,59,16.9979,2011,4,-0.25881904510252157,0.9659258262890681
2011-04-19 00:00:00,1,1,20.5,55,15.0013,2011,4,0.0,1.0
2011-04-19 01:00:00,1,1,18.86,63,15.0013,2011,4,0.25881904510252074,0.9659258262890683
2011-04-19 02:00:00,1,1,18.86,67,19.0012,2011,4,0.49999999999999994,0.8660254037844387
2011-04-19 03:00:00,1,1,19.68,63,15.0013,2011,4,0.7071067811865475,0.7071067811865476
2011-04-19 04:00:00,1,1,18.86,67,6.0032,2011,4,0.8660254037844386,0.5000000000000001
2011-04-19 05:00:00,1,2,18.86,72,12.998,2011,4,0.9659258262890683,0.25881904510252074
2011-04-19 06:00:00,1,2,19.68,67,0.0,2011,4,1.0,6.123233995736766e-17
2011-04-19 07:00:00,1,2,21.32,55,0.0,2011,4,0.9659258262890683,-0.25881904510252063
2011-04-19 08:00:00,1,2,20.5,68,8.9981,2011,4,0.8660254037844387,-0.4999999999999998
2011-04-19 09:00:00,1,3,21.32,63,6.0032,2011,4,0.7071067811865476,-0.7071067811865475
2011-04-19 10:00:00,1,2,20.5,72,15.0013,2011,4,0.49999999999999994,-0.8660254037844387
2011-04-19 11:00:00,1,2,22.14,68,11.0014,2011,4,0.258819045102521,-0.9659258262890682
2011-04-19 12:00:00,1,2,22.14,64,6.0032,2011,4,1.2246467991473532e-16,-1.0
2011-04-19 13:00:00,1,2,22.14,68,15.0013,2011,4,-0.2588190451025208,-0.9659258262890683
2011-04-19 14:00:00,1,2,22.14,64,12.998,2011,4,-0.4999999999999997,-0.8660254037844388
2011-04-19 15:00:00,1,2,22.14,65,11.0014,2011,4,-0.7071067811865471,-0.7071067811865479
2011-04-19 16:00:00,1,1,22.96,52,19.9995,2011,4,-0.8660254037844384,-0.5000000000000004
2011-04-19 17:00:00,1,1,22.96,60,7.0015,2011,4,-0.9659258262890683,-0.25881904510252063
2011-04-19 18:00:00,1,2,22.14,64,8.9981,2011,4,-1.0,-1.8369701987210297e-16
2011-04-19 19:00:00,1,2,20.5,72,12.998,2011,4,-0.9659258262890684,0.2588190451025203
2011-04-19 20:00:00,1,2,20.5,72,15.0013,2011,4,-0.8660254037844386,0.5000000000000001
2011-04-19 21:00:00,1,2,20.5,72,8.9981,2011,4,-0.7071067811865477,0.7071067811865474
2011-04-19 22:00:00,1,1,19.68,77,6.0032,2011,4,-0.5000000000000004,0.8660254037844384
2011-04-19 23:00:00,1,1,18.86,88,6.0032,2011,4,-0.25881904510252157,0.9659258262890681
2011-05-01 00:00:00,0,1,17.22,67,6.0032,2011,5,0.0,1.0
2011-05-01 01:00:00,0,1,17.22,69,7.0015,2011,5,0.25881904510252074,0.9659258262890683
2011-05-01 02:00:00,0,1,17.22,77,7.0015,2011,5,0.49999999999999994,0.8660254037844387
2011-05-01 03:00:00,0,1,16.4,82,7.0015,2011,5,0.7071067811865475,0.7071067811865476
2011-05-01 04:00:00,0,1,16.4,76,7.0015,2011,5,0.8660254037844386,0.5000000000000001
2011-05-01 05:00:00,0,1,16.4,82,6.0032,2011,5,0.9659258262890683,0.25881904510252074
2011-05-01 06:00:00,0,2,16.4,82,6.0032,2011,5,1.0,6.123233995736766e-17
2011-05-01 07:00:00,0,2,17.22,77,6.0032,2011,5,0.9659258262890683,-0.25881904510252063
2011-05-01 08:00:00,0,2,18.04,77,8.9981,2011,5,0.8660254037844387,-0.4999999999999998
2011-05-01 09:00:00,0,2,18.86,72,8.9981,2011,5,0.7071067811865476,-0.7071067811865475
2011-05-01 10:00:00,0,2,19.68,63,12.998,2011,5,0.49999999999999994,-0.8660254037844387
2011-05-01 11:00:00,0,1,18.86,82,7.0015,2011,5,0.258819045102521,-0.9659258262890682
2011-05-01 12:00:00,0,2,19.68,77,7.0015,2011,5,1.2246467991473532e-16,-1.0
2011-05-01 13:00:00,0,2,20.5,63,11.0014,2011,5,-0.2588190451025208,-0.9659258262890683
2011-05-01 14:00:00,0,2,20.5,68,7.0015,2011,5,-0.4999999999999997,-0.8660254037844388
2011-05-01 15:00:00,0,2,20.5,72,0.0,2011,5,-0.7071067811865471,-0.7071067811865479
2011-05-01 16:00:00,0,2,20.5,72,12.998,2011,5,-0.8660254037844384,-0.5000000000000004
2011-05-01 17:00:00,0,2,19.68,82,16.9979,2011,5,-0.9659258262890683,-0.25881904510252063
2011-05-01 18:00:00,0,2,18.86,82,6.0032,2011,5,-1.0,-1.8369701987210297e-16
2011-05-01 19:00:00,0,2,18.86,84,7.0015,2011,5,-0.9659258262890684,0.2588190451025203
2011-05-01 20:00:00,0,2,18.86,82,0.0,2011,5,-0.8660254037844386,0.5000000000000001
2011-05-01 21:00:00,0,2,18.86,82,0.0,2011,5,-0.7071067811865477,0.7071067811865474
2011-05-01 22:00:00,0,2,18.86,82,0.0,2011,5,-0.5000000000000004,0.8660254037844384
2011-05-01 23:00:00,0,1,18.86,77,12.998,2011,5,-0.25881904510252157,0.9659258262890681
2011-05-02 00:00:00,1,1,18.86,72,8.9981,2011,5,0.0,1.0
2011-05-02 01:00:00,1,1,18.86,72,8.9981,2011,5,0.25881904510252074,0.9659258262890683
2011-05-02 02:00:00,1,2,18.04,77,15.0013,2011,5,0.49999999999999994,0.8660254037844387
2011-05-02 03:00:00,1,1,18.04,77,8.9981,2011,5,0.7071067811865475,0.7071067811865476
2011-05-02 04:00:00,1,1,18.04,77,11.0014,2011,5,0.8660254037844386,0.5000000000000001
2011-05-02 05:00:00,1,2,18.04,77,8.9981,2011,5,0.9659258262890683,0.25881904510252074
2011-05-02 06:00:00,1,1,18.04,88,7.0015,2011,5,1.0,6.123233995736766e-17
2011-05-02 07:00:00,1,2,18.86,82,22.0028,2011,5,0.9659258262890683,-0.25881904510252063
2011-05-02 08:00:00,1,2,19.68,77,15.0013,2011,5,0.8660254037844387,-0.4999999999999998
2011-05-02 09:00:00,1,2,20.5,77,19.0012,2011,5,0.7071067811865476,-0.7071067811865475
2011-05-02 10:00:00,1,2,22.14,77,15.0013,2011,5,0.49999999999999994,-0.8660254037844387
2011-05-02 11:00:00,1,1,23.78,73,19.9995,2011,5,0.258819045102521,-0.9659258262890682
2011-05-02 12:00:00,1,1,25.42,69,15.0013,2011,5,1.2246467991473532e-16,-1.0
2011-05-02 13:00:00,1,2,25.42,69,12.998,2011,5,-0.2588190451025208,-0.9659258262890683
2011-05-02 14:00:00,1,1,26.24,69,15.0013,2011,5,-0.4999999999999997,-0.8660254037844388
2011-05-02 15:00:00,1,1,27.06,61,12.998,2011,5,-0.7071067811865471,-0.7071067811865479
2011-05-02 16:00:00,1,1,27.06,61,15.0013,2011,5,-0.8660254037844384,-0.5000000000000004
2011-05-02 17:00:00,1,1,27.06,65,12.998,2011,5,-0.9659258262890683,-0.25881904510252063
2011-05-02 18:00:00,1,2,26.24,65,12.998,2011,5,-1.0,-1.8369701987210297e-16
2011-05-02 19:00:00,1,2,25.42,69,8.9981,2011,5,-0.9659258262890684,0.2588190451025203
2011-05-02 20:00:00,1,2,25.42,69,8.9981,2011,5,-0.8660254037844386,0.5000000000000001
2011-05-02 21:00:00,1,2,24.6,73,7.0015,2011,5,-0.7071067811865477,0.7071067811865474
2011-05-02 22:00:00,1,2,24.6,73,0.0,2011,5,-0.5000000000000004,0.8660254037844384
2011-05-02 23:00:00,1,2,22.96,83,12.998,2011,5,-0.25881904510252157,0.9659258262890681
2011-05-03 00:00:00,1,2,22.96,83,15.0013,2011,5,0.0,1.0
2011-05-03 01:00:00,1,2,22.96,78,16.9979,2011,5,0.25881904510252074,0.9659258262890683
2011-05-03 02:00:00,1,2,22.96,78,16.9979,2011,5,0.49999999999999994,0.8660254037844387
2011-05-03 03:00:00,1,1,22.14,83,19.0012,2011,5,0.7071067811865475,0.7071067811865476
2011-05-03 04:00:00,1,1,21.32,88,15.0013,2011,5,0.8660254037844386,0.5000000000000001
2011-05-03 05:00:00,1,1,21.32,88,8.9981,2011,5,0.9659258262890683,0.25881904510252074
2011-05-03 06:00:00,1,2,21.32,94,11.0014,2011,5,1.0,6.123233995736766e-17
2011-05-03 07:00:00,1,2,22.14,88,15.0013,2011,5,0.9659258262890683,-0.25881904510252063
2011-05-03 08:00:00,1,2,22.96,83,19.0012,2011,5,0.8660254037844387,-0.4999999999999998
2011-05-03 09:00:00,1,2,24.6,78,23.9994,2011,5,0.7071067811865476,-0.7071067811865475
2011-05-03 10:00:00,1,2,26.24,69,23.9994,2011,5,0.49999999999999994,-0.8660254037844387
2011-05-03 11:00:00,1,2,27.06,65,22.0028,2011,5,0.258819045102521,-0.9659258262890682
2011-05-03 12:00:00,1,2,27.88,61,32.9975,2011,5,1.2246467991473532e-16,-1.0
2011-05-03 13:00:00,1,2,28.7,58,40.9973,2011,5,-0.2588190451025208,-0.9659258262890683
2011-05-03 14:00:00,1,2,28.7,58,35.0008,2011,5,-0.4999999999999997,-0.8660254037844388
2011-05-03 15:00:00,1,2,28.7,58,30.0026,2011,5,-0.7071067811865471,-0.7071067811865479
2011-05-03 16:00:00,1,1,29.52,54,31.0009,2011,5,-0.8660254037844384,-0.5000000000000004
2011-05-03 17:00:00,1,1,28.7,54,31.0009,2011,5,-0.9659258262890683,-0.25881904510252063
2011-05-03 18:00:00,1,1,28.7,48,27.9993,2011,5,-1.0,-1.8369701987210297e-16
2011-05-03 19:00:00,1,1,27.88,57,23.9994,2011,5,-0.9659258262890684,0.2588190451025203
2011-05-03 20:00:00,1,1,27.06,61,12.998,2011,5,-0.8660254037844386,0.5000000000000001
2011-05-03 21:00:00,1,2,26.24,61,30.0026,2011,5,-0.7071067811865477,0.7071067811865474
2011-05-03 22:00:00,1,2,23.78,60,26.0027,2011,5,-0.5000000000000004,0.8660254037844384
2011-05-03 23:00:00,1,2,22.96,68,22.0028,2011,5,-0.25881904510252157,0.9659258262890681
2011-05-04 00:00:00,1,3,21.32,77,11.0014,2011,5,0.0,1.0
2011-05-04 01:00:00,1,3,20.5,82,19.0012,2011,5,0.25881904510252074,0.9659258262890683
2011-05-04 02:00:00,1,3,20.5,82,19.0012,2011,5,0.49999999999999994,0.8660254037844387
2011-05-04 03:00:00,1,3,17.22,88,35.0008,2011,5,0.7071067811865475,0.7071067811865476
2011-05-04 04:00:00,1,3,15.58,94,22.0028,2011,5,0.8660254037844386,0.5000000000000001
2011-05-04 05:00:00,1,3,14.76,87,22.0028,2011,5,0.9659258262890683,0.25881904510252074
2011-05-04 06:00:00,1,3,13.94,93,26.0027,2011,5,1.0,6.123233995736766e-17
2011-05-04 07:00:00,1,3,13.94,93,23.9994,2011,5,0.9659258262890683,-0.25881904510252063
2011-05-04 08:00:00,1,3,13.94,93,26.0027,2011,5,0.8660254037844387,-0.4999999999999998
2011-05-04 09:00:00,1,3,13.94,93,23.9994,2011,5,0.7071067811865476,-0.7071067811865475
2011-05-04 10:00:00,1,2,13.94,93,19.0012,2011,5,0.49999999999999994,-0.8660254037844387
2011-05-04 11:00:00,1,1,16.4,82,22.0028,2011,5,0.258819045102521,-0.9659258262890682
2011-05-04 12:00:00,1,2,18.04,62,23.9994,2011,5,1.2246467991473532e-16,-1.0
2011-05-04 13:00:00,1,2,18.86,59,30.0026,2011,5,-0.2588190451025208,-0.9659258262890683
2011-05-04 14:00:00,1,1,20.5,51,26.0027,2011,5,-0.4999999999999997,-0.8660254037844388
2011-05-04 15:00:00,1,1,19.68,51,27.9993,2011,5,-0.7071067811865471,-0.7071067811865479
2011-05-04 16:00:00,1,1,20.5,45,31.0009,2011,5,-0.8660254037844384,-0.5000000000000004
2011-05-04 17:00:00,1,1,16.4,71,16.9979,2011,5,-0.9659258262890683,-0.25881904510252063
2011-05-04 18:00:00,1,1,17.22,67,16.9979,2011,5,-1.0,-1.8369701987210297e-16
2011-05-04 19:00:00,1,1,17.22,58,23.9994,2011,5,-0.9659258262890684,0.2588190451025203
2011-05-04 20:00:00,1,1,16.4,62,22.0028,2011,5,-0.8660254037844386,0.5000000000000001
2011-05-04 21:00:00,1,1,16.4,62,11.0014,2011,5,-0.7071067811865477,0.7071067811865474
